timestamp,temperature,humidity,pressure,uv_index,co2,formaldehyde,tvoc,pm2_5,pm10,aqi_temperature,aqi_humidity,wind_speed,wind_dir_degrees,wind_dir_cardinal,rainfall
2025-05-26T00:13:42.742830,29.6,47.4,1008.2,0.02,682,25,96,12,14,29.4,55.5,0.2,259,W,0.0
2025-05-26T00:14:14.716549,29.6,47.3,1008.3,0.0,683,25,85,11,13,29.3,55.8,0.2,310,NW,0.0
2025-05-26T00:14:46.687498,29.6,47.2,1008.3,0.0,682,25,95,12,14,29.2,56.0,0.4,266,W,0.0
2025-05-26T00:15:18.670675,29.6,47.2,1008.2,0.0,685,24,95,12,14,29.3,55.5,0.3,239,WSW,0.0
2025-05-26T00:15:50.632240,29.6,46.9,1008.2,0.08,682,22,93,12,14,29.3,55.3,0.2,312,NW,0.0
2025-05-26T00:16:22.607369,29.6,46.7,1008.2,0.0,676,24,95,12,14,29.1,55.6,0.3,288,WNW,0.0
2025-05-26T00:16:54.577538,29.6,46.7,1008.1,0.13,682,24,96,11,13,29.2,55.1,0.2,278,W,0.0
2025-05-26T00:17:26.552018,29.6,46.6,1008.2,0.13,687,21,94,11,13,29.2,54.9,0.2,33,NNE,0.0
2025-05-26T00:17:58.531403,29.5,46.4,1008.2,0.0,703,21,89,367,456,29.0,55.7,0.3,320,NW,0.0
2025-05-26T00:18:30.506029,29.5,46.4,1008.1,0.02,1456,33,174,159,197,28.9,55.4,0.4,240,WSW,0.0
2025-05-26T00:19:02.473680,29.5,46.2,1008.2,0.08,926,30,192,11,13,29.0,54.9,0.3,353,N,0.0
2025-05-26T00:19:34.445517,29.5,46.3,1008.2,0.0,776,29,189,14,17,29.2,54.4,0.3,176,S,0.0
2025-05-26T00:20:06.424511,29.5,46.1,1008.1,0.0,730,28,181,11,13,29.2,54.4,0.3,278,W,0.0
2025-05-26T00:20:38.403069,29.5,46.4,1008.2,0.0,730,28,152,11,13,29.0,55.0,0.3,235,SW,0.0
2025-05-26T00:21:10.366919,29.4,46.5,1008.2,0.0,687,29,148,12,14,29.0,55.2,0.3,329,NNW,0.0
2025-05-26T00:21:42.341574,29.4,46.7,1008.2,0.0,682,29,139,10,12,29.0,55.5,0.3,80,E,0.0
2025-05-26T00:22:14.324203,29.4,47.1,1008.1,0.08,672,28,133,12,14,29.4,54.9,0.2,149,SSE,0.0
2025-05-26T00:22:46.286579,29.4,47.2,1008.2,0.0,673,25,126,11,13,29.6,54.4,0.1,233,SW,0.0
2025-05-26T00:23:18.259881,29.4,47.4,1008.2,0.0,667,25,112,12,14,29.8,54.1,0.0,230,SW,0.0
2025-05-26T00:23:50.242792,29.4,47.5,1008.2,0.0,667,24,127,11,13,29.9,53.8,0.0,230,SW,0.0
2025-05-26T00:24:22.218524,29.5,47.6,1008.2,0.0,649,25,127,11,13,30.1,53.7,0.0,230,SW,0.0
2025-05-26T00:24:54.192739,29.6,47.9,1008.3,0.0,661,25,129,11,13,30.2,53.5,0.0,230,SW,0.0
2025-05-26T00:25:26.164339,29.6,47.8,1008.3,0.0,664,25,130,12,14,30.3,53.4,0.0,230,SW,0.0
2025-05-26T00:25:58.160166,29.7,48.2,1008.4,0.08,670,26,120,10,12,30.3,53.5,0.0,230,SW,0.0
2025-05-26T00:26:30.135459,29.7,48.0,1008.4,0.0,657,26,132,13,16,30.4,53.5,0.0,230,SW,0.0
2025-05-26T00:27:02.119352,29.8,47.6,1008.4,0.02,659,26,132,12,14,30.5,53.6,0.0,230,SW,0.0
2025-05-26T00:27:34.085980,29.8,47.2,1008.4,0.1,668,26,124,11,13,30.6,53.4,0.0,230,SW,0.0
2025-05-26T00:28:06.060291,29.9,47.1,1008.4,0.0,658,25,140,11,13,30.6,53.3,0.0,230,SW,0.0
2025-05-26T00:28:38.049051,30.0,47.1,1008.5,0.0,655,25,150,12,14,30.6,53.2,0.0,230,SW,0.0
2025-05-26T00:29:10.019307,30.0,47.1,1008.5,0.0,664,25,151,11,13,30.7,53.1,0.0,230,SW,0.0
2025-05-26T00:29:42.005400,30.1,47.1,1008.5,0.05,654,25,137,11,13,30.7,53.1,0.0,230,SW,0.0
2025-05-26T00:30:13.985798,30.1,47.0,1008.5,0.02,638,24,138,10,12,30.7,53.0,0.0,230,SW,0.0
2025-05-26T00:30:45.961269,30.2,47.2,1008.5,0.0,641,25,148,12,14,30.8,53.0,0.0,230,SW,0.0
2025-05-26T00:31:17.932082,30.2,47.7,1008.5,0.0,657,24,147,12,14,30.8,53.0,0.0,230,SW,0.0
2025-05-26T00:31:49.926999,30.3,47.5,1008.5,0.0,657,25,136,11,13,30.9,53.0,0.0,230,SW,0.0
2025-05-26T00:32:21.903570,30.3,47.3,1008.6,0.0,634,25,118,11,13,30.9,53.1,0.0,230,SW,0.0
2025-05-26T00:32:53.865090,30.3,47.1,1008.6,0.0,644,25,135,12,14,31.0,53.2,0.0,230,SW,0.0
2025-05-26T00:33:25.846618,30.4,47.1,1008.6,0.1,627,24,135,11,13,31.0,53.1,0.0,230,SW,0.0
2025-05-26T00:33:57.817619,30.4,46.8,1008.6,0.0,634,24,135,12,14,31.1,53.1,0.0,230,SW,0.0
2025-05-26T00:34:29.791442,30.5,46.8,1008.6,0.0,625,24,132,12,14,31.1,53.1,0.0,230,SW,0.0
2025-05-26T00:35:01.775066,30.5,46.7,1008.6,0.0,619,24,119,12,14,31.1,52.9,0.0,230,SW,0.0
2025-05-26T00:35:33.739342,30.5,46.6,1008.6,0.05,632,24,134,12,14,31.2,52.9,0.0,230,SW,0.0
2025-05-26T00:36:05.720531,30.5,46.7,1008.6,0.0,628,22,132,12,14,31.2,52.8,0.0,230,SW,0.0
2025-05-26T00:36:37.677239,30.6,46.9,1008.6,0.0,626,24,122,12,14,31.2,53.0,0.0,230,SW,0.0
2025-05-26T00:37:09.649026,30.6,46.7,1008.6,0.0,622,22,132,13,16,31.3,53.1,0.0,230,SW,0.0
2025-05-26T00:37:41.631644,30.6,46.8,1008.7,0.0,626,22,132,12,14,31.3,52.9,0.0,230,SW,0.0
2025-05-26T00:38:13.598849,30.6,46.7,1008.7,0.0,631,24,132,12,14,31.4,52.9,0.0,230,SW,0.0
2025-05-26T00:38:45.573851,30.7,46.7,1008.6,0.08,637,22,131,11,13,31.4,52.7,0.0,230,SW,0.0
2025-05-26T00:39:17.546373,30.7,46.8,1008.7,0.0,642,22,133,12,14,31.4,52.9,0.0,230,SW,0.0
2025-05-26T00:39:49.529398,30.7,46.9,1008.6,0.08,636,24,147,11,13,31.4,53.1,0.0,230,SW,0.0
2025-05-26T00:40:21.506100,30.7,46.9,1008.7,0.13,627,22,149,12,14,31.4,53.1,0.0,230,SW,0.0
2025-05-26T00:40:53.480752,30.8,46.9,1008.7,0.0,622,25,150,11,13,31.5,53.3,0.0,230,SW,0.0
2025-05-26T00:41:25.454309,30.8,47.1,1008.6,0.0,616,24,148,12,14,31.5,53.5,0.0,230,SW,0.0
2025-05-26T00:41:57.440672,30.8,47.1,1008.6,0.08,607,22,136,11,13,31.5,53.4,0.0,230,SW,0.0
2025-05-26T00:42:29.427411,30.8,47.1,1008.7,0.0,606,22,136,11,13,31.6,53.2,0.0,230,SW,0.0
2025-05-26T00:43:01.410222,30.8,47.1,1008.6,0.0,607,24,139,12,14,31.6,53.1,0.0,230,SW,0.0
2025-05-26T00:43:33.391553,30.8,47.3,1008.7,0.0,608,22,138,11,13,31.6,52.9,0.0,230,SW,0.0
2025-05-26T00:44:05.356067,30.9,47.3,1008.7,0.0,608,22,119,11,13,31.7,52.8,0.0,230,SW,0.0
2025-05-26T00:44:37.331658,30.9,47.3,1008.7,0.0,605,22,136,12,14,31.7,52.7,0.0,230,SW,0.0
2025-05-26T00:45:09.305652,30.9,47.2,1008.7,0.1,614,25,139,12,14,31.7,53.2,0.0,230,SW,0.0
2025-05-26T00:45:41.282464,30.9,47.3,1008.6,0.0,617,25,138,12,14,31.7,53.3,0.0,230,SW,0.0
2025-05-26T00:46:13.244372,30.9,47.6,1008.7,0.0,617,25,137,11,13,31.7,53.3,0.0,230,SW,0.0
2025-05-26T00:46:45.213592,30.9,47.6,1008.7,0.02,595,24,136,11,13,31.7,53.7,0.0,230,SW,0.0
2025-05-26T00:47:17.195746,31.0,47.5,1008.7,0.13,583,22,135,11,13,31.8,53.6,0.0,230,SW,0.0
2025-05-26T00:47:49.181041,31.0,47.6,1008.7,0.13,579,22,135,11,13,31.8,53.5,0.0,230,SW,0.0
2025-05-26T00:48:21.158118,31.0,47.6,1008.7,0.0,586,24,125,12,14,31.8,53.8,0.0,230,SW,0.0
2025-05-26T00:48:53.138385,31.0,47.6,1008.7,0.0,596,24,149,12,14,31.8,53.9,0.0,230,SW,0.0
2025-05-26T00:49:25.115490,31.0,47.7,1008.8,0.0,593,22,149,12,14,31.8,53.7,0.0,230,SW,0.0
2025-05-26T00:49:57.071373,31.0,47.7,1008.7,0.05,596,22,149,12,14,31.9,53.4,0.0,230,SW,0.0
2025-05-26T00:50:29.054490,31.0,48.0,1008.8,0.08,593,22,150,12,14,31.9,53.3,0.0,230,SW,0.0
2025-05-26T00:51:01.008541,31.0,48.1,1008.8,0.0,602,22,137,11,13,31.9,53.2,0.0,230,SW,0.0
2025-05-26T00:51:32.989196,31.0,48.0,1008.8,0.05,602,24,152,13,16,31.9,53.4,0.0,230,SW,0.0
2025-05-26T00:52:04.972212,31.0,47.8,1008.8,0.0,601,24,141,12,14,31.9,53.4,0.0,230,SW,0.0
2025-05-26T00:52:36.970393,31.1,48.0,1008.8,0.0,597,22,139,12,14,31.9,53.4,0.0,230,SW,0.0
2025-05-26T00:53:08.940810,31.1,48.0,1008.8,0.0,597,24,143,11,13,32.0,53.3,0.0,230,SW,0.0
2025-05-26T00:53:40.927565,31.1,48.1,1008.8,0.0,593,25,134,12,14,32.0,53.2,0.0,230,SW,0.0
2025-05-26T00:54:12.894231,31.1,48.0,1008.8,0.0,598,25,143,13,16,32.0,53.4,0.0,230,SW,0.0
2025-05-26T00:54:44.856661,31.1,48.0,1008.8,0.0,594,25,143,12,14,32.0,53.4,0.0,230,SW,0.0
2025-05-26T00:55:16.829168,31.1,48.1,1008.7,0.08,593,25,133,12,14,32.0,53.5,0.0,230,SW,0.0
2025-05-26T00:55:48.818580,31.1,48.1,1008.7,0.0,582,25,143,12,14,32.1,53.5,0.0,230,SW,0.0
2025-05-26T00:56:20.792935,31.1,48.2,1008.7,0.0,578,25,143,13,16,32.1,53.6,0.0,230,SW,0.0
2025-05-26T00:56:52.765713,31.1,48.3,1008.7,0.0,576,26,143,12,14,32.1,54.1,0.0,230,SW,0.0
2025-05-26T00:57:24.742052,31.1,48.3,1008.7,0.1,578,25,143,11,13,32.1,54.1,0.0,230,SW,0.0
2025-05-26T00:57:56.724588,31.1,48.6,1008.7,0.0,577,25,132,13,16,32.1,54.0,0.0,230,SW,0.0
2025-05-26T00:58:28.700912,31.1,48.5,1008.7,0.02,572,24,140,11,13,32.1,54.0,0.0,230,SW,0.0
2025-05-26T00:59:00.686396,31.1,48.7,1008.7,0.08,562,25,152,11,13,32.1,53.8,0.0,230,SW,0.0
2025-05-26T00:59:32.668205,31.2,48.7,1008.7,0.08,563,25,158,11,13,32.1,53.9,0.0,230,SW,0.0
2025-05-26T01:00:04.655283,31.2,48.7,1008.7,0.0,571,25,142,12,14,32.1,54.0,0.0,230,SW,0.0
2025-05-26T01:00:36.641174,31.1,48.8,1008.7,0.02,581,25,156,11,13,32.1,53.9,0.0,230,SW,0.0
2025-05-26T01:01:08.623111,31.1,48.7,1008.7,0.13,583,25,157,11,13,32.1,54.0,0.0,230,SW,0.0
2025-05-26T01:01:40.605648,31.2,48.8,1008.7,0.0,578,25,157,12,14,32.2,53.9,0.0,230,SW,0.0
2025-05-26T01:02:12.584246,31.2,48.7,1008.8,0.0,573,25,144,11,13,32.2,54.0,0.0,230,SW,0.0
2025-05-26T01:02:44.568111,31.2,48.7,1008.7,0.0,569,25,131,11,13,32.2,54.3,0.0,230,SW,0.0
2025-05-26T01:03:16.546813,31.2,48.9,1008.7,0.0,569,25,142,13,16,32.2,54.6,0.0,230,SW,0.0
2025-05-26T01:03:48.531187,31.2,49.1,1008.7,0.08,557,25,139,13,16,32.2,54.9,0.0,230,SW,0.0
2025-05-26T01:04:20.514307,31.2,49.0,1008.8,0.0,549,25,130,13,16,32.2,54.9,0.0,230,SW,0.0
2025-05-26T01:04:52.478980,31.2,49.6,1008.7,0.0,572,24,140,13,16,32.2,54.7,0.0,230,SW,0.0
2025-05-26T01:05:24.465324,31.2,49.5,1008.7,0.0,557,25,141,11,13,32.2,54.7,0.0,230,SW,0.0
2025-05-26T01:05:56.435216,31.2,49.9,1008.7,0.0,544,26,145,12,14,32.2,55.1,0.0,230,SW,0.0
2025-05-26T01:06:28.419047,31.2,50.1,1008.7,0.0,533,25,144,12,14,32.2,55.0,0.0,230,SW,0.0
2025-05-26T01:07:00.400365,31.2,49.8,1008.7,0.08,541,25,134,13,16,32.2,55.2,0.0,230,SW,0.0
2025-05-26T01:07:32.383329,31.2,49.9,1008.7,0.05,517,24,142,13,16,32.3,55.1,0.0,230,SW,0.0
2025-05-26T01:08:04.348558,31.2,50.0,1008.7,0.0,548,24,143,12,14,32.3,54.8,0.0,230,SW,0.0
2025-05-26T01:08:36.333282,31.2,49.9,1008.7,0.05,548,25,144,12,14,32.3,54.7,0.0,230,SW,0.0
2025-05-26T01:09:08.309248,31.2,50.0,1008.7,0.08,560,26,137,13,16,32.3,54.9,0.0,230,SW,0.0
2025-05-26T01:09:40.284045,31.2,50.1,1008.7,0.0,523,25,154,12,14,32.3,55.0,0.0,230,SW,0.0
2025-05-26T01:10:12.259884,31.2,50.4,1008.7,0.0,552,26,156,12,14,32.3,55.3,0.0,230,SW,0.0
2025-05-26T01:10:44.255077,31.2,50.3,1008.7,0.0,558,25,155,12,14,32.3,55.3,0.0,230,SW,0.0
2025-05-26T01:11:16.239619,31.2,50.0,1008.7,0.0,547,25,155,13,16,32.3,55.0,0.0,230,SW,0.0
2025-05-26T01:11:48.204411,31.2,50.3,1008.7,0.0,551,25,130,13,16,32.3,55.0,0.0,230,SW,0.0
2025-05-26T01:12:20.180397,31.2,50.1,1008.7,0.0,555,29,145,12,14,32.3,55.0,0.0,230,SW,0.0
2025-05-26T01:12:52.144608,31.2,50.0,1008.8,0.0,558,29,145,14,17,32.3,55.1,0.0,230,SW,0.0
2025-05-26T01:13:24.126057,31.2,50.3,1008.7,0.0,538,28,141,12,14,32.3,55.2,0.0,230,SW,0.0
2025-05-26T01:13:56.101623,31.2,50.1,1008.7,0.13,548,28,142,12,14,32.4,55.2,0.0,230,SW,0.0
2025-05-26T01:14:28.083967,31.3,50.1,1008.7,0.0,547,28,132,13,16,32.3,55.4,0.0,230,SW,0.0
2025-05-26T01:15:00.063535,31.2,50.1,1008.7,0.0,547,29,146,12,14,32.3,55.6,0.0,230,SW,0.0
2025-05-26T01:15:32.036523,31.3,50.3,1008.7,0.08,519,28,146,12,14,32.3,55.8,0.0,230,SW,0.0
2025-05-26T01:16:04.016778,31.2,50.3,1008.7,0.0,512,28,137,12,14,32.4,55.7,0.0,230,SW,0.0
2025-05-26T01:16:36.038397,31.3,50.6,1008.7,0.0,500,29,147,11,13,32.4,55.8,0.0,230,SW,0.0
2025-05-26T01:17:08.010630,31.3,50.6,1008.6,0.0,514,28,145,13,16,32.4,56.1,0.0,230,SW,0.0
2025-05-26T01:17:39.978948,31.2,50.9,1008.7,0.0,523,28,146,12,14,32.3,56.3,0.0,230,SW,0.0
2025-05-26T01:18:11.959179,31.3,51.0,1008.6,0.0,508,26,126,13,16,32.4,56.4,0.0,230,SW,0.0
2025-05-26T01:18:43.943085,31.3,51.0,1008.6,0.1,498,26,157,13,16,32.4,56.4,0.0,230,SW,0.0
2025-05-26T01:19:15.921407,31.3,51.1,1008.7,0.0,507,26,157,12,14,32.4,56.3,0.0,230,SW,0.0
2025-05-26T01:19:47.885534,31.3,51.2,1008.6,0.02,513,25,156,13,16,32.4,56.4,0.0,230,SW,0.0
2025-05-26T01:20:19.869064,31.3,51.4,1008.6,0.02,508,25,158,12,14,32.4,56.2,0.0,230,SW,0.0
2025-05-26T01:20:51.851422,31.3,51.6,1008.6,0.0,502,25,145,11,13,32.4,56.2,0.0,230,SW,0.0
2025-05-26T01:21:23.814088,31.3,51.5,1008.7,0.0,507,25,157,12,14,32.4,56.2,0.0,230,SW,0.0
2025-05-26T01:21:55.785640,31.3,51.5,1008.6,0.13,512,25,146,12,14,32.4,56.1,0.0,230,SW,0.0
2025-05-26T01:22:27.768101,31.3,51.6,1008.6,0.0,513,26,144,13,16,32.4,56.2,0.0,230,SW,0.0
2025-05-26T01:22:59.749955,31.3,51.7,1008.6,0.0,513,26,144,13,16,32.4,56.1,0.0,230,SW,0.0
2025-05-26T01:23:31.711008,31.3,51.6,1008.7,0.0,508,28,138,11,13,32.4,56.0,0.0,230,SW,0.0
2025-05-26T01:24:03.681845,31.3,51.7,1008.6,0.0,508,28,149,12,14,32.4,56.1,0.0,230,SW,0.0
2025-05-26T01:24:35.664170,31.3,51.6,1008.6,0.0,498,26,149,13,16,32.4,56.2,0.0,230,SW,0.0
2025-05-26T01:25:07.617217,31.3,51.2,1008.6,0.0,503,28,140,13,16,32.5,56.0,0.0,230,SW,0.0
2025-05-26T01:25:39.601791,31.3,51.7,1008.6,0.0,507,28,152,13,16,32.5,56.1,0.0,230,SW,0.0
2025-05-26T01:26:11.583478,31.3,51.7,1008.6,0.02,513,28,151,12,14,32.4,56.0,0.0,230,SW,0.0
2025-05-26T01:26:43.554825,31.3,51.8,1008.7,0.0,514,29,153,12,14,32.5,56.0,0.0,230,SW,0.0
2025-05-26T01:27:15.528800,31.3,51.8,1008.6,0.08,507,29,143,12,14,32.5,56.1,0.0,230,SW,0.0
2025-05-26T01:27:47.513638,31.3,52.0,1008.7,0.0,504,29,144,12,14,32.5,56.3,0.0,230,SW,0.0
2025-05-26T01:28:19.485844,31.3,52.0,1008.7,0.0,503,29,157,12,14,32.5,56.2,0.0,230,SW,0.0
2025-05-26T01:28:51.467262,31.3,52.0,1008.6,0.0,507,29,157,13,16,32.5,56.2,0.0,230,SW,0.0
2025-05-26T01:29:23.440936,31.3,52.1,1008.6,0.0,513,29,168,13,16,32.5,56.3,0.0,230,SW,0.0
2025-05-26T01:29:55.411276,31.3,52.1,1008.6,0.0,507,29,155,14,17,32.5,56.6,0.0,230,SW,0.0
2025-05-26T01:30:27.396106,31.3,52.1,1008.7,0.0,508,29,168,11,13,32.5,56.8,0.0,230,SW,0.0
2025-05-26T01:30:59.377090,31.3,52.2,1008.6,0.0,508,28,168,12,14,32.5,56.7,0.0,230,SW,0.0
2025-05-26T01:31:31.351294,31.3,52.2,1008.6,0.0,503,28,167,12,14,32.5,56.6,0.0,230,SW,0.0
2025-05-26T01:32:03.322383,31.3,52.6,1008.6,0.05,498,28,166,13,16,32.5,56.6,0.0,230,SW,0.0
2025-05-26T01:32:35.303590,31.3,52.6,1008.6,0.08,494,29,142,12,14,32.5,56.7,0.0,230,SW,0.0
2025-05-26T01:33:07.246092,31.3,52.6,1008.6,0.0,488,28,151,12,14,32.5,57.0,0.0,230,SW,0.0
2025-05-26T01:33:39.218734,31.3,52.8,1008.6,0.02,488,29,152,12,14,32.5,57.3,0.0,230,SW,0.0
2025-05-26T01:34:11.190443,31.3,53.3,1008.6,0.05,487,28,138,13,16,32.5,57.9,0.0,230,SW,0.0
2025-05-26T01:34:43.162847,31.3,53.3,1008.6,0.0,487,26,130,12,14,32.5,57.2,0.0,230,SW,0.0
2025-05-26T01:35:15.144790,31.3,53.4,1008.6,0.02,488,26,150,11,13,32.5,57.1,0.0,230,SW,0.0
2025-05-26T01:35:47.107182,31.3,53.6,1008.6,0.08,483,26,150,12,14,32.5,57.1,0.0,230,SW,0.0
2025-05-26T01:36:19.099141,31.4,53.7,1008.6,0.0,492,28,133,14,17,32.5,57.1,0.0,230,SW,0.0
2025-05-26T01:36:51.063606,31.4,53.6,1008.6,0.0,490,29,148,13,16,32.5,57.4,0.0,230,SW,0.0
2025-05-26T01:37:23.047095,31.4,53.8,1008.6,0.0,488,29,147,13,16,32.5,58.0,0.0,230,SW,0.0
2025-05-26T01:37:55.025493,31.4,53.9,1008.6,0.0,482,28,146,12,14,32.5,57.9,0.0,230,SW,0.0
2025-05-26T01:38:27.008724,31.3,53.9,1008.6,0.05,473,29,147,12,14,32.5,57.8,0.0,230,SW,0.0
2025-05-26T01:38:58.993040,31.4,54.0,1008.6,0.1,473,26,139,12,14,32.5,57.6,0.0,230,SW,0.0
2025-05-26T01:39:30.966526,31.4,53.9,1008.6,0.0,473,28,159,12,14,32.5,57.7,0.0,230,SW,0.0
2025-05-26T01:40:02.945413,31.4,53.8,1008.6,0.08,475,28,162,12,14,32.5,57.8,0.0,230,SW,0.0
2025-05-26T01:40:34.920420,31.3,53.8,1008.5,0.0,478,28,163,12,14,32.5,57.8,0.0,230,SW,0.0
2025-05-26T01:41:06.899109,31.3,53.8,1008.6,0.0,473,28,163,12,14,32.5,57.8,0.0,230,SW,0.0
2025-05-26T01:41:38.882059,31.3,53.8,1008.6,0.13,479,28,150,13,16,32.6,57.9,0.0,230,SW,0.0
2025-05-26T01:42:10.865912,31.4,54.0,1008.6,0.13,474,28,151,12,14,32.5,57.8,0.0,230,SW,0.0
2025-05-26T01:42:42.857261,31.4,53.9,1008.6,0.0,469,28,150,12,14,32.6,57.7,0.0,230,SW,0.0
2025-05-26T01:43:14.825956,31.3,54.0,1008.5,0.02,463,28,150,13,16,32.5,57.7,0.0,230,SW,0.0
2025-05-26T01:43:46.773282,31.4,54.0,1008.6,0.0,464,29,153,12,14,32.6,57.7,0.0,230,SW,0.0
2025-05-26T01:44:18.744487,31.3,54.0,1008.5,0.1,462,30,148,12,14,32.6,57.6,0.0,230,SW,0.0
2025-05-26T01:44:50.725567,31.4,53.9,1008.6,0.1,460,29,157,13,16,32.5,57.6,0.0,230,SW,0.0
2025-05-26T01:45:22.707767,31.3,54.0,1008.6,0.13,462,30,156,13,16,32.5,57.7,0.0,230,SW,0.0
2025-05-26T01:45:54.679329,31.3,54.0,1008.6,0.05,473,29,146,12,14,32.5,57.9,0.0,230,SW,0.0
2025-05-26T01:46:26.660054,31.3,54.0,1008.6,0.0,478,29,155,14,17,32.5,58.1,0.0,230,SW,0.0
2025-05-26T01:46:58.630889,31.3,54.3,1008.6,0.0,483,29,153,12,14,32.6,58.1,0.0,230,SW,0.0
2025-05-26T01:47:30.613917,31.4,54.3,1008.6,0.0,464,29,152,12,14,32.5,58.0,0.0,230,SW,0.0
2025-05-26T01:48:02.594365,31.3,54.2,1008.6,0.0,457,29,133,13,16,32.5,58.2,0.0,230,SW,0.0
2025-05-26T01:48:34.568114,31.3,54.3,1008.6,0.0,451,29,150,14,17,32.5,58.2,0.0,230,SW,0.0
2025-05-26T01:49:06.537909,31.4,54.3,1008.6,0.0,449,29,162,12,14,32.6,58.0,0.0,230,SW,0.0
2025-05-26T01:49:38.517009,31.3,54.5,1008.6,0.0,453,29,165,12,14,32.6,58.1,0.0,230,SW,0.0
2025-05-26T01:50:10.490732,31.4,54.4,1008.6,0.0,458,29,165,13,16,32.5,58.1,0.0,230,SW,0.0
2025-05-26T01:50:42.471956,31.3,54.5,1008.5,0.0,459,30,152,12,14,32.6,58.3,0.0,230,SW,0.0
2025-05-26T01:51:14.454877,31.4,54.8,1008.6,0.0,463,29,163,13,16,32.5,58.3,0.0,230,SW,0.0
2025-05-26T01:51:46.435098,31.3,54.8,1008.5,0.0,463,30,166,13,16,32.6,58.3,0.0,230,SW,0.0
2025-05-26T01:52:18.405040,31.4,54.8,1008.5,0.0,458,30,161,13,16,32.6,58.5,0.0,230,SW,0.0
2025-05-26T01:52:50.385835,31.4,54.9,1008.5,0.0,464,30,154,13,16,32.6,58.8,0.0,230,SW,0.0
2025-05-26T01:53:22.366238,31.4,55.0,1008.5,0.0,463,29,139,11,13,32.6,58.6,0.0,230,SW,0.0
2025-05-26T01:53:54.347554,31.4,55.0,1008.5,0.0,468,29,152,13,16,32.6,58.6,0.0,230,SW,0.0
2025-05-26T01:54:26.337321,31.3,54.9,1008.5,0.0,468,29,152,12,14,32.6,58.5,0.0,230,SW,0.0
2025-05-26T01:54:58.305278,31.4,54.9,1008.5,0.0,463,29,142,13,16,32.6,58.6,0.0,230,SW,0.0
